Date,USDEUR,JPYUSD,USDGBP,CADUSD,CHFUSD
2009-09-04,1.4278,92.75,1.6378,1.0894,1.0613
2009-09-08,1.4497,92.21,1.6512,1.0762,1.0463
2009-09-09,1.4573,91.85,1.6557,1.0783,1.0403
2009-09-10,1.4568,91.86,1.6649,1.0811,1.0396
2009-09-11,1.4586,90.3,1.6695,1.0742,1.0373
2009-09-14,1.4613,90.85,1.6588,1.0859,1.0359
2009-09-15,1.4617,90.95,1.6436,1.076,1.0374
2009-09-16,1.4698,91.0,1.6501,1.0662,1.0328
2009-09-17,1.4735,91.15,1.6522,1.0615,1.029
2009-09-18,1.4704,91.31,1.6266,1.0721,1.0293
2009-09-21,1.4692,91.87,1.6228,1.0775,1.0317
2009-09-22,1.4795,91.08,1.638,1.0683,1.0237
2009-09-23,1.4752,91.45,1.6404,1.0722,1.0259
2009-09-24,1.4696,91.16,1.6068,1.0864,1.0279
2009-09-25,1.4682,89.83,1.5967,1.0918,1.0277
2009-09-28,1.465,89.34,1.591,1.086,1.0301
2009-09-29,1.4553,90.26,1.5924,1.0872,1.0385
2009-09-30,1.463,89.49,1.6004,1.0719,1.0375
2009-10-01,1.4532,89.73,1.595,1.0773,1.0424
2009-10-02,1.459,89.62,1.5878,1.0843,1.0345
2009-10-05,1.4647,89.56,1.5926,1.0755,1.0322
2009-10-06,1.4744,88.77,1.5904,1.057,1.0248
2009-10-07,1.4675,88.76,1.5899,1.0619,1.0333
2009-10-08,1.4777,88.44,1.609,1.0533,1.027
2009-10-09,1.4715,89.69,1.5896,1.0425,1.0316
2009-10-13,1.4839,89.71,1.5896,1.0297,1.023
2009-10-14,1.4899,89.44,1.5974,1.0289,1.0172
2009-10-15,1.4945,90.39,1.6249,1.0304,1.0136
2009-10-16,1.4889,90.73,1.635,1.0389,1.0188
2009-10-19,1.4947,90.72,1.64,1.0307,1.013
2009-10-20,1.4905,90.83,1.638,1.0494,1.0144
2009-10-21,1.5009,91.04,1.661,1.0413,1.0064
2009-10-22,1.5003,91.42,1.6595,1.0476,1.0069
2009-10-23,1.5029,91.88,1.6351,1.0507,1.007
2009-10-26,1.4941,91.96,1.6351,1.0618,1.0136
2009-10-27,1.4821,92.04,1.6334,1.0644,1.0218
2009-10-28,1.4763,91.07,1.6375,1.0757,1.0232
2009-10-29,1.4819,91.41,1.6559,1.0702,1.0194
2009-10-30,1.4755,90.5,1.6479,1.0767,1.0238
2009-11-02,1.4828,90.56,1.641,1.0742,1.0177
2009-11-03,1.4658,90.3,1.6383,1.0701,1.0306
2009-11-04,1.4836,90.96,1.6571,1.0644,1.0183
2009-11-05,1.4857,90.45,1.6565,1.0649,1.017
2009-11-06,1.4835,89.86,1.6586,1.0717,1.0182
2009-11-09,1.4999,89.92,1.6721,1.0563,1.0077
2009-11-10,1.496,89.82,1.6681,1.0516,1.0092
2009-11-12,1.4865,90.4,1.6543,1.0513,1.0164
2009-11-13,1.4886,89.55,1.6657,1.05,1.0141
2009-11-16,1.4977,89.28,1.6795,1.0458,1.0075
2009-11-17,1.483,89.41,1.6768,1.0589,1.0192
2009-11-18,1.499,89.36,1.6756,1.0496,1.008
2009-11-19,1.4905,88.95,1.6658,1.0634,1.0149
2009-11-20,1.487,88.9,1.6529,1.0698,1.0177
